OPENADMET_CANONICAL_SMILES
FC(F)(F)C1=CC(CN2CCCC3(CCNCC3)C2)=CC(C(F)(F)F)=C1
CC1=CC=CC=C1C1=CC(NCC2=CC=CN=C2)=NC=N1
O=C(NCC1=NNC(=S)N1C1=CC=CC=C1)C1=CC=C(S(=O)(=O)N2CCOCC2)C=C1
O=C(NC1=CC=CC=C1)N1CCC2(CC1)CCN(S(=O)(=O)C1=CC=CC=C1)CC2
COC1=CC(OC)=C(C2C(C(=O)O)C3=CC=CC=C3C(=O)N2C)C=C1OC
CC1=CN=NN1C1=CC=C(C(=O)CCl)C=C1
C[C@@]1(C2=CC(NC3=CC(Cl)=CC4=CC(Cl)=CN=C34)=CC=C2F)COCC(=N)N1
COC1=CC=CC(C2=CN=CN=C2NC2=CC=C(F)C=C2)=C1
COC1=CC=CC(CN2C(=O)C(C3=CC=C(F)C=C3)=NC3=CN=C(N4CCNCC4)N=C32)=C1
FC1=CC=C(C(OCCCC2=CNC=N2)C2=CC=C(F)C=C2)C=C1
CC1=CC=C(N=NC2=C3N=C(C)C=C(C)N3NC2=O)C=C1
O=C(C1=CC=C(Cl)C=C1N1N=CC=N1)N1CCOC[C@H]1CC1=CC(N2N=CC=N2)=CC=C1Cl
CCOCCCN1C=NC2=C(C1=O)C1=NC3=CC=CC=C3N=C1N2C1=CC=CC=C1
C=CCN1CC(=O)N2C(CC3=CC=C(O)C=C3)C(=O)N(CC3=CC=CC4=C3N(C)C=C4C(=O)NC3=CC=C(N(CCN(CC)CC)CCN(CC)CC)N=C3)CC2N1C(=O)NCC1=CC=CC=C1
COC1=CC=C(C2=CC=C3C(=C2)CCCC3(O)C2=CC=NC=C2)C=C1F
CC1=CC(N2CCC(N3CCN(C(=O)OCCO)CC3)CC2)=CC2=C1N=C(C1=C(NC[C@@H](O)C3=CC=CC(Cl)=C3)C=CNC1=O)N2
CCN(CC)S(=O)(=O)C1=CC=C2SC(=O)C3=C2C1=CC=C3
CC(C)C[C@@H](N)C(=O)NC1=CC=C2C=CC=CC2=C1
NC1=CC=C(C2=CC=C(N)C(O)=C2)C=C1O
N#CC1=CC=CC=C1COC(C1=CC=C(C2(S(=O)(=O)C3=CC=C(F)C=C3)CCCC2)C=C1)(C(F)(F)F)C(F)(F)F
N#CC1=CC=C2C=C1OC1=CC=C(Br)C(=C1)CN1CCC(NCC3=CN=CN3C2)C1=O
CCN(CC)C[C@@H]1CCCCN1CC(=O)N1C2=CC=CC=C2C(=O)NC2=CC=CN=C21
OC1=CC=CC(O)=C1
O=C([C@@H](O)C1=CC=CC=C1Cl)N1CCC(NC2=CC=C3NN=CC3=C2)CC1
C1=CN=CC(C2=CC(N3CCC(CN4CCOCC4)CC3)=NC(C3=CC=NC=C3)=N2)=C1
CC(=N)NCCCC[C@H](N)C(=O)O
CC1=CC=C(C(=O)NC2=NC3=CC=CC=C3N3N=NN=C23)C=C1
COC1=CC(OC)=C(C(=O)C(C)=O)C=C1OC
COC(=O)CN(C1=CC=C(OC)C=C1)S(=O)(=O)C1=C(C)ON=C1C
CC(C)CC(=O)NC1(C(F)(F)F)C(=O)N(CC2=CC=CC=C2)C2=C1C(=O)CC(C)(C)C2
CC(C)CC1N2C=NC=C2CN(CC2=CC=C(C(F)(F)F)C=C2)S1(=O)=O
COC1=CC=C(OC2=NC=C3N=C(C)C(=O)N(CCC4=CC=CC=C4)C3=N2)C=C1
CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(OC)CC(C)C(=O)C(C)C(O)C1(C)O
CCCCN1CSC(=S)N(CC2=CC=CC=C2)C1
