OPENADMET_CANONICAL_SMILES
CC(=O)C1=C(O)C(C)=C(O)C2=C1OC1=CC(=O)[C@H](C(C)=O)C(=O)[C@]12C
COCCOC1=CC=CC=C1N1CCN(C(=O)C2(OC3=CC=C(C(F)(F)F)C=C3)CCCN(C(=O)C3=CN=CC=C3C(F)(F)F)C2)CC1
O=C(N[C@@H]1C[C@H]2CC[C@@H](C1)N2CC1=CC=C2C=C(F)C=CC2=C1)C1=CC=CC=C1C(=O)N1CCCCCC1
CC(=O)N1N=C(C2=CC=CC([N+](=O)[O-])=C2)OC1C1=CC=CC=C1Cl
NCC1CCC(CNC2=NC(NCC3=CC=CC=C3Cl)=NC=C2[N+](=O)[O-])CC1
O=C(NC1=CC=C(F)C=N1)C1=CC(Cl)=CC(OC2=CN=CC(F)=C2)=C1
CCCC(=O)NC1=C2C=CC(C3=CC=CN=C3)=CC2=NN1
CC1=C(C2=CC=CC=C2)OC2=C(C(=O)OCCN3CCCCC3)C=CC=C2C1=O
COCCN1C(=O)C(C2=CC=C(F)C=C2)=NC2=CN=C(N(C)C)N=C21
O=C(N/N=C/C1=CC=CC([N+](=O)[O-])=C1)C1=CC2=C(C=CC3=CC=CC=C32)O1
C1=CN=CC(CCCOC2=CC=C(N3C=CN=C3)C=C2)=C1
COC1=CC=C(C[C@@H]2COCCN2C(=O)C2=CC(C)=CC=C2N2N=CC=N2)C=C1C1=NOC=N1
C[C@@H](O[C@H]1CN2C(=O)[C@H]3C[C@@](C)(O)C[C@H]3[C@H]2[C@@H]1C1=CC=C(F)C=C1)C1=CC(C(F)(F)F)=CC(C(F)(F)F)=C1
O=C(NC1=CC=C(F)C=N1)C1=CC(OC2=CN=CC(F)=C2F)=CN2N=CN=C12
O=S(=O)(C1=CC=CC=C1)N1CCC2(CC1)CN(C(C1=CC=CC=C1)C1=CC=CC=C1)C2
O=S(=O)(C1=CC=CC=C1)N1CCC2(CCN(C3=CC=CC=C3)CC2)CC1
CC1=CC(NC2=NC=CC(C3=CC(=O)N([C@H](CO)C4=CC=C(Cl)C(F)=C4)C=C3)=N2)=CC=N1
O=C1/C(=C\C2=CC=C(O)C=C2)SC2=NN=C(C3=CC=CC=C3)C(C3=CC=CC=C3)N21
COCCN1C(=O)C(C2=CC(F)=CC(F)=C2)=NC2=CN=C(N3CCOCC3)N=C21
[O-][N+]1=C(C2=CC=NC=C2)N=C2C=CC=CN21
CN1C(=O)N(C2CCN(C(=O)C3CCN(CC4=CC=NC=C4)CC3)CC2)C2=CC=CC=C21
OC1=C2C(=CN1)NC1=CC=CC=C1NC2C1=CC=C(Br)C=C1
CNC(=O)CCC1=NC(C2=CC=C(C(C)(C)C)C=C2)=NO1
ClC1=CC(Cl)=C(C2=CC(Cl)=C(Cl)C(Cl)=C2)C(Cl)=C1
N[C@H]1CC[C@](CCOC2=CC(F)=C(S(=O)(=O)NC3=NC=NS3)C=C2Cl)(C2=CC=CC=C2)CC1
COC1=CC(OC)=NC(OC2=CC=CC=C2C(=O)OC2=CC=C(C)C=C2)=N1
C/C(=N/O)C1=CC=C2C=C(Br)C3=CC=CC=C3C2=C1
CC(C)CCC[C@@H](C)[C@@H]1CC[C@@H]2[C@H]3CC[C@H]4C[C@@H](N)CC[C@@]4(C)[C@@H]3CC[C@]21C
O=C(C1=CC2=CC3=CC=C(Cl)C=C3N=C2O1)N1CCC2(CC1)OCCO2
CCOC(=O)C1=C(NC(=O)CCC(=O)N2CCOCC2)SC2=C1CC(C)(C)OC2
CC(=O)NC1=C(NCC(C)C)C2=CC=CC=C2OC1=O
CC1=CC=CC(C#CC=C2CCN(C(=O)OCC3=CC=CC=C3)CC2)=N1
O=C(CN1C=NC2=CC=CC=C2C1=O)NC1=CC=C(C[C@@H]2CC[C@H]([C@H](O)C3=CC=CC=C3)N2)C=C1
